 Gene_name,PValue,logFC,,,,
204163_at,0.66092707,-0.10639595,,,,
1553347_s_at,0.66094269,-0.03283985,,,,
231234_at,0.6609826,-0.11431395,,,,
210587_at,0.66103993,0.33335673,,,,
215932_at,0.66105152,-0.02906234,,,,
214441_at,0.66108764,0.06049828,,,,
226606_s_at,0.66109086,-0.09805249,,,,
205196_s_at,0.66119696,-0.09044416,,,,
215465_at,0.66121074,0.19973146,,,,
239581_at,0.66121091,-0.0506855,,,,
1552975_x_at,0.66127504,0.02091847,,,,
235138_at,0.66128637,0.12314506,,,,
210088_x_at,0.66129772,0.03652754,,,,
1557194_a_at,0.66130991,-0.02727603,,,,
202403_s_at,0.66131212,0.14104295,,,,
1560724_at,0.66137057,0.04125174,,,,
238107_at,0.66138126,-0.04568319,,,,
213067_at,0.66146427,0.1390176,,,,
216886_at,0.66147058,0.03577285,,,,
208824_x_at,0.66147514,-0.08832725,,,,
212787_at,0.66155914,-0.05053991,,,,
241162_at,0.66158089,0.02056837,,,,
212643_at,0.66160048,0.04761163,,,,
243231_at,0.66160413,-0.12089178,,,,
206949_s_at,0.66167131,0.07807581,,,,
221692_s_at,0.66173572,0.05672876,,,,
1560960_at,0.66173779,0.02836537,,,,
207634_at,0.66174675,0.03828726,,,,
1562607_at,0.66176916,-0.02074421,,,,
1555078_at,0.6617857,-0.03096664,,,,
235617_x_at,0.66178832,0.12154405,,,,
214748_at,0.66191755,0.06856921,,,,
236747_at,0.66192226,-0.02580355,,,,
237671_at,0.66195203,0.0316568,,,,
231929_at,0.66197002,0.14921322,,,,
239735_at,0.6619867,0.05998647,,,,
216165_at,0.66202591,-0.02697195,,,,
213476_x_at,0.66202862,-0.07297986,,,,
228561_at,0.66202882,0.06861359,,,,
220090_at,0.66205262,-0.03716824,,,,
218498_s_at,0.66206989,-0.14295059,,,,
230866_at,0.66208333,-0.12194732,,,,
1569942_at,0.66210149,0.02046038,,,,
223629_at,0.66214161,0.21641909,,,,
1557714_at,0.6621474,-0.02752405,,,,
1562740_at,0.66215186,0.02652675,,,,
212809_at,0.66216009,-0.06528192,,,,
241791_at,0.66216206,0.07790771,,,,
233168_s_at,0.66217455,0.07357983,,,,
214396_s_at,0.66219554,-0.0291222,,,,
200880_at,0.66219978,0.06162173,,,,
203513_at,0.66225635,0.05219921,,,,
228890_at,0.66227823,0.11234113,,,,
221039_s_at,0.6622803,-0.10479599,,,,
213726_x_at,0.66228851,-0.06553399,,,,
227327_at,0.66234486,-0.0524184,,,,
233934_at,0.66238431,0.0959417,,,,
225590_at,0.66238851,-0.06823649,,,,
207655_s_at,0.66239803,0.13356257,,,,
215381_at,0.66242666,-0.03230414,,,,
232232_s_at,0.66244345,-0.05149135,,,,
1566748_at,0.6624479,-0.02330535,,,,
221492_s_at,0.66245747,0.05070116,,,,
201054_at,0.66249399,0.06176203,,,,
221250_s_at,0.66250711,-0.0505935,,,,
1555640_at,0.66251142,0.02133258,,,,
202715_at,0.66254534,0.07411651,,,,
204733_at,0.66255426,-0.2162114,,,,
1561990_at,0.66255431,-0.02772519,,,,
211224_s_at,0.66259454,0.11054397,,,,
213944_x_at,0.66260499,-0.04479164,,,,
1566165_at,0.66261737,-0.02544861,,,,
221435_x_at,0.66263032,0.06978075,,,,
241952_at,0.66268129,-0.03246094,,,,
1559434_at,0.66272737,0.02588826,,,,
1570123_at,0.66277893,-0.01884108,,,,
207980_s_at,0.6627925,-0.13398197,,,,
229549_at,0.66281339,0.08710934,,,,
237585_at,0.66281522,-0.06945101,,,,
244890_at,0.66284098,-0.03748937,,,,
230115_at,0.662869,0.06710929,,,,
234654_at,0.6628827,0.04493927,,,,
210205_at,0.66289415,-0.06444233,,,,
210158_at,0.66290632,0.03299836,,,,
1566265_at,0.6629172,-0.02543921,,,,
234885_at,0.66292166,0.03628343,,,,
1570394_at,0.66293243,-0.03873229,,,,
225721_at,0.66298306,0.12716275,,,,
202982_s_at,0.66299216,0.1194343,,,,
226467_at,0.66299691,-0.06014533,,,,
212474_at,0.66299792,-0.08531178,,,,
1563132_at,0.66300522,0.03277392,,,,
226892_at,0.6630087,-0.05293841,,,,
242742_at,0.66302892,0.03843129,,,,
212273_x_at,0.6630557,0.06055961,,,,
201175_at,0.66308635,0.04827362,,,,
231841_s_at,0.66309921,-0.15199812,,,,
239630_at,0.66310191,0.10879161,,,,
241705_at,0.66315843,-0.10026867,,,,
242293_at,0.66316169,0.05221418,,,,
234549_at,0.66321659,-0.02359498,,,,
230865_at,0.6632167,0.09614359,,,,
217461_x_at,0.66321913,-0.0417854,,,,
1569264_at,0.66324577,-0.04342961,,,,
201787_at,0.6633301,-0.18572785,,,,
232837_at,0.6633346,-0.06911111,,,,
215350_at,0.6633605,-0.02702641,,,,
210292_s_at,0.66336095,0.09418489,,,,
1557246_at,0.66336543,0.06119748,,,,
220139_at,0.66337758,-0.07964844,,,,
207501_s_at,0.66342192,0.06188814,,,,
232017_at,0.6634676,-0.09068604,,,,
225912_at,0.66347225,-0.11530596,,,,
203446_s_at,0.66350609,-0.06965278,,,,
228013_at,0.66353224,0.07632023,,,,
208963_x_at,0.66353465,0.11333723,,,,
206787_at,0.66355938,0.05482385,,,,
236377_at,0.66359935,-0.05159627,,,,
215928_at,0.66360465,0.04299376,,,,
211518_s_at,0.66365699,-0.15221756,,,,
228939_at,0.66365969,-0.03105483,,,,
1560609_at,0.66367391,-0.02350566,,,,
1564909_at,0.66369906,-0.01661256,,,,
236509_at,0.66371054,-0.04774676,,,,
244174_at,0.66371934,-0.0429899,,,,
1552947_x_at,0.66372421,-0.16107536,,,,
212604_at,0.66374576,0.07522824,,,,
233290_at,0.66375289,-0.04264686,,,,
232518_at,0.66376528,-0.03145513,,,,
213401_s_at,0.66378364,0.08208214,,,,
1563407_x_at,0.66379322,0.02571835,,,,
231879_at,0.66379833,-0.19255822,,,,
240698_s_at,0.6638251,-0.02876895,,,,
216467_s_at,0.66384763,-0.03818488,,,,
232756_at,0.66388365,-0.03086335,,,,
211112_at,0.66388501,-0.03639445,,,,
241483_at,0.6639162,0.02369472,,,,
207914_x_at,0.66393083,-0.03997149,,,,
223883_s_at,0.66394549,-0.14860138,,,,
202107_s_at,0.66395748,0.12719854,,,,
226392_at,0.66397425,0.07493728,,,,
201157_s_at,0.66398628,0.06522393,,,,
229494_s_at,0.6640377,-0.05373996,,,,
231531_at,0.66405766,-0.03287938,,,,
205582_s_at,0.66407653,-0.07435256,,,,
1561615_s_at,0.66410697,-0.12498623,,,,
1557459_at,0.66410923,0.06215403,,,,
1559101_at,0.66413353,-0.04489705,,,,
223664_x_at,0.66416193,-0.05856119,,,,
1565111_x_at,0.66416468,0.01999974,,,,
220520_s_at,0.66418154,-0.15766036,,,,
207574_s_at,0.6642445,-0.09697882,,,,
204206_at,0.66428855,-0.0451339,,,,
1569430_at,0.66429029,-0.02635687,,,,
223278_at,0.66429368,0.27979331,,,,
209763_at,0.66430627,0.2726587,,,,
1569257_at,0.66433171,-0.02621852,,,,
217301_x_at,0.66433427,-0.06959343,,,,
227215_at,0.66437473,0.06349117,,,,
1569250_at,0.66438431,-0.0293049,,,,
213699_s_at,0.66440724,0.04575211,,,,
213520_at,0.66443216,-0.06926024,,,,
240039_at,0.66445344,-0.03402302,,,,
225211_at,0.6645247,0.05584015,,,,
1562474_at,0.66456156,-0.08926381,,,,
214336_s_at,0.664565,0.09834635,,,,
1569346_a_at,0.66458945,-0.03665128,,,,
234909_at,0.66459131,0.03713623,,,,
215991_s_at,0.66462422,-0.07417353,,,,
226893_at,0.6646334,0.07215632,,,,
222950_at,0.66464382,-0.02568833,,,,
228694_at,0.66466274,0.06174962,,,,
1568627_at,0.66467966,-0.07296731,,,,
234635_at,0.66470058,-0.11115478,,,,
210953_at,0.66470349,-0.0240675,,,,
208443_x_at,0.66472169,-0.15195049,,,,
1552625_a_at,0.6647229,0.0716987,,,,
1562669_at,0.66472937,0.02818744,,,,
202395_at,0.66474946,0.0553687,,,,
227108_at,0.66477319,-0.07173498,,,,
213617_s_at,0.66481717,-0.08398865,,,,
223122_s_at,0.6648229,0.41865042,,,,
220394_at,0.66482801,0.06034613,,,,
233127_at,0.66485279,-0.02715561,,,,
209085_x_at,0.66485647,0.04711945,,,,
213526_s_at,0.66489249,0.06240698,,,,
225030_at,0.66489439,-0.0590784,,,,
231503_at,0.6649147,0.04544165,,,,
1557698_at,0.6649481,-0.02775239,,,,
221549_at,0.66495476,-0.0437475,,,,
233063_s_at,0.66497246,0.06833494,,,,
1566419_at,0.66499598,-0.0204226,,,,
211205_x_at,0.6650769,-0.10605927,,,,
232688_at,0.665091,-0.0266628,,,,
227306_at,0.66510486,-0.13169435,,,,
221710_x_at,0.66511125,0.10018048,,,,
215406_at,0.6652231,-0.02355032,,,,
220494_s_at,0.66522767,-0.06828547,,,,
243435_at,0.66525658,0.06881871,,,,
213430_at,0.66528249,0.06299775,,,,
226301_at,0.66529598,0.12672181,,,,
241356_at,0.66538474,0.10244154,,,,
1566860_at,0.66540211,-0.01933032,,,,
241914_s_at,0.66541156,0.36487085,,,,
1569740_at,0.66543347,-0.02167288,,,,
243117_at,0.66548122,-0.03993058,,,,
224796_at,0.66558041,-0.0936914,,,,
1564628_at,0.66558116,-0.01963832,,,,
242836_at,0.66558291,0.05538562,,,,
1561754_at,0.66561334,-0.08147859,,,,
219332_at,0.6656139,-0.10409387,,,,
244424_at,0.66566302,-0.06298106,,,,
1569577_x_at,0.66568282,0.10658313,,,,
239381_at,0.66569766,-0.23583627,,,,
233547_x_at,0.66572005,-0.1365315,,,,
225713_at,0.66573936,0.05077755,,,,
207518_at,0.665794,-0.02645512,,,,
226170_at,0.66582695,-0.04730235,,,,
223104_at,0.66582984,0.05340439,,,,
233778_at,0.66586935,0.02298546,,,,
210189_at,0.66587879,-0.05753291,,,,
213332_at,0.6659387,-0.08743451,,,,
230879_at,0.66595401,0.05634004,,,,
234422_at,0.66596224,-0.03894371,,,,
244817_at,0.66596446,0.01896873,,,,
220703_at,0.66604638,-0.08771609,,,,
223639_s_at,0.66605692,0.05402377,,,,
1564128_at,0.66606187,-0.01635812,,,,
234649_at,0.66609538,0.05571954,,,,
211978_x_at,0.66613751,0.03015555,,,,
231202_at,0.66614529,0.17561082,,,,
239973_at,0.66619371,0.14476434,,,,
227375_at,0.66619506,-0.07181088,,,,
244270_at,0.66620967,0.01762755,,,,
238601_at,0.6662466,0.08145946,,,,
217882_at,0.66624799,-0.05367072,,,,
241693_at,0.66631609,0.06734592,,,,
236487_at,0.66632832,0.09180627,,,,
1567859_at,0.66637462,-0.02378114,,,,
230279_at,0.66641052,-0.06372639,,,,
211575_s_at,0.66642337,0.04899849,,,,
1560047_s_at,0.66643009,0.0348459,,,,
1552998_at,0.66643462,-0.02264255,,,,
209403_at,0.66645138,-0.1063803,,,,
228907_at,0.66647135,-0.06554969,,,,
221095_s_at,0.66653527,-0.04574787,,,,
217208_s_at,0.66654376,0.10157063,,,,
205106_at,0.66658454,0.04856862,,,,
1568780_at,0.66658807,-0.08875103,,,,
217417_at,0.6666167,-0.02042111,,,,
236866_at,0.6666212,-0.03178842,,,,
1557047_at,0.66663463,-0.03890844,,,,
234459_at,0.66663536,0.03268479,,,,
202110_at,0.6666359,-0.05291716,,,,
227301_at,0.66663882,0.08698299,,,,
204639_at,0.66667823,0.11653587,,,,
222152_at,0.66670648,-0.07158516,,,,
232362_at,0.66671637,0.05718122,,,,
226613_at,0.6667261,0.09927706,,,,
217167_x_at,0.66673651,-0.09919373,,,,
239621_at,0.6667618,0.022688,,,,
205521_at,0.6667675,-0.0496915,,,,
1557161_at,0.66677495,-0.02150124,,,,
236435_at,0.66680469,0.06450562,,,,
201821_s_at,0.66682142,0.05856728,,,,
207344_at,0.66685785,-0.05658649,,,,
204270_at,0.66686946,-0.10169018,,,,
221593_s_at,0.66688042,-0.1118231,,,,
200781_s_at,0.66689968,0.0324366,,,,
200091_s_at,0.66692023,-0.0408986,,,,
204883_s_at,0.66693315,-0.05316514,,,,
212386_at,0.66694662,0.15271462,,,,
1556837_a_at,0.66694857,-0.03055786,,,,
217781_s_at,0.66697207,0.07904545,,,,
211929_at,0.66697343,0.07722469,,,,
1554394_at,0.66704839,-0.02755059,,,,
234922_s_at,0.66705515,0.0382646,,,,
232489_at,0.6670599,0.13296074,,,,
223015_at,0.66708452,0.053145,,,,
244212_at,0.66709269,0.03373221,,,,
1555994_at,0.66713799,0.02386766,,,,
236451_at,0.66714336,-0.12653594,,,,
240581_at,0.66715234,0.03673171,,,,
1557105_a_at,0.66716799,-0.03759879,,,,
206994_at,0.66717108,-0.06309725,,,,
227620_at,0.66720144,-0.10880318,,,,
244603_at,0.66720453,0.02412958,,,,
1563569_at,0.66723013,0.02185985,,,,
1552911_at,0.66723081,0.07743792,,,,
234656_x_at,0.66725732,-0.02117689,,,,
203976_s_at,0.66730479,-0.08022678,,,,
240004_at,0.66732145,-0.05110557,,,,
231233_at,0.66736725,0.12160765,,,,
232757_at,0.66737182,-0.03899381,,,,
209036_s_at,0.66739857,0.05697653,,,,
215375_x_at,0.66747804,-0.02855554,,,,
240266_at,0.66752347,0.02521767,,,,
211951_at,0.66753424,0.0565838,,,,
211775_x_at,0.66756371,0.02024254,,,,
1565927_s_at,0.66757071,0.02318023,,,,
240737_at,0.66757595,0.03429984,,,,
202661_at,0.66757648,0.11374137,,,,
223781_x_at,0.66760945,0.30804704,,,,
1555022_at,0.66763398,-0.03916575,,,,
240046_at,0.66763832,-0.02209229,,,,
1560426_at,0.66767028,0.02312597,,,,
226224_at,0.66767257,0.06833057,,,,
200699_at,0.66768777,0.05838357,,,,
204956_at,0.66769398,-0.10569263,,,,
220991_s_at,0.66769594,0.10599167,,,,
218368_s_at,0.66775021,0.11051806,,,,
239278_at,0.66775838,-0.12636113,,,,
232650_at,0.66776982,0.02836666,,,,
200893_at,0.66777106,0.03580706,,,,
201663_s_at,0.66780194,-0.09879096,,,,
220973_s_at,0.66781211,0.05172463,,,,
203813_s_at,0.66783032,0.15494642,,,,
224070_at,0.66784542,-0.04277156,,,,
214074_s_at,0.66785068,-0.10597246,,,,
220955_x_at,0.66786457,0.09554277,,,,
204263_s_at,0.66791332,0.09297279,,,,
231103_at,0.66791584,-0.0308388,,,,
225225_at,0.6679284,-0.0638634,,,,
206349_at,0.66795404,0.12244908,,,,
1569377_at,0.66796713,-0.0471426,,,,
244370_at,0.66797823,-0.16243602,,,,
224434_s_at,0.66798002,0.05152772,,,,
224571_at,0.66799401,-0.06765415,,,,
236258_at,0.66799543,0.04717198,,,,
205299_s_at,0.66800229,0.06133369,,,,
234780_at,0.66800853,-0.03857566,,,,
228076_s_at,0.66803568,-0.02964224,,,,
233375_at,0.66805645,0.12537045,,,,
217870_s_at,0.66807754,-0.05221127,,,,
214987_at,0.66809139,-0.06339179,,,,
217715_x_at,0.66810515,0.04734109,,,,
223220_s_at,0.66811987,0.11241456,,,,
215076_s_at,0.66815849,0.09618114,,,,
201771_at,0.66819397,0.06958055,,,,
209925_at,0.66822999,0.17021958,,,,
1560485_at,0.66826589,0.05519711,,,,
219236_at,0.66826817,0.05659606,,,,
239572_at,0.66828277,-0.13392355,,,,
216821_at,0.66831676,-0.04417858,,,,
203309_s_at,0.66834435,-0.0483811,,,,
44563_at,0.66834551,-0.03977991,,,,
224059_s_at,0.66834674,0.05277151,,,,
200716_x_at,0.66836457,-0.02973792,,,,
206638_at,0.6683811,-0.21328385,,,,
206212_at,0.66838879,0.04826796,,,,
213388_at,0.66838933,-0.08740422,,,,
212657_s_at,0.6683904,-0.21269131,,,,
213622_at,0.66841816,0.09836578,,,,
226524_at,0.66848046,0.05889552,,,,
201441_at,0.66848972,-0.05139362,,,,
212234_at,0.66849044,0.06226314,,,,
207856_s_at,0.66850772,0.06232703,,,,
242467_at,0.66852137,-0.09674232,,,,
223048_at,0.66852773,-0.05128858,,,,
35147_at,0.66853029,-0.09526473,,,,
AFFX-r2-Bs-dap-M_at,0.66856647,0.11817045,,,,
1555395_at,0.66857008,0.02870351,,,,
209747_at,0.66858725,-0.11454926,,,,
240834_at,0.66860009,-0.05217871,,,,
206930_at,0.66860538,0.22227644,,,,
1554491_a_at,0.66862968,0.42954009,,,,
231583_at,0.66863802,-0.02840477,,,,
230839_at,0.66864177,0.04184884,,,,
222233_s_at,0.66866408,0.08151412,,,,
222007_s_at,0.6686975,0.02365577,,,,
202193_at,0.66870221,0.11639699,,,,
1560265_at,0.66874304,-0.03661117,,,,
227688_at,0.66876877,0.1659675,,,,
214249_at,0.66879093,-0.03100927,,,,
213318_s_at,0.6688145,0.05723907,,,,
211855_s_at,0.66885579,-0.04996683,,,,
210442_at,0.66887814,-0.03688368,,,,
207119_at,0.66888437,0.08062378,,,,
203146_s_at,0.6689459,0.08708535,,,,
236222_at,0.66894695,-0.09621267,,,,
219535_at,0.66896664,0.02674224,,,,
233374_at,0.66896863,-0.02741216,,,,
212192_at,0.66898847,-0.14659383,,,,
205461_at,0.66901849,-0.0952372,,,,
239757_at,0.66907017,0.08702524,,,,
201650_at,0.66908537,0.29907063,,,,
203993_x_at,0.6690867,-0.02478995,,,,
206965_at,0.66917315,-0.03781235,,,,
222785_x_at,0.66918046,0.09625742,,,,
241812_at,0.66918815,0.07026763,,,,
222169_x_at,0.66919996,-0.03578644,,,,
1559363_at,0.66920025,0.14647992,,,,
1555591_at,0.66920834,0.02407197,,,,
238851_at,0.66921027,0.03587725,,,,
1566101_at,0.6692975,-0.02052451,,,,
215016_x_at,0.66930975,-0.09319761,,,,
232878_at,0.66931643,-0.04718921,,,,
233471_at,0.66932112,0.02977651,,,,
243972_at,0.66934169,-0.02909229,,,,
238193_at,0.66941264,0.02787207,,,,
225709_at,0.66945307,-0.04020524,,,,
214732_at,0.6694781,0.05389266,,,,
225141_at,0.66948056,0.04101337,,,,
221818_at,0.66948252,-0.04238886,,,,
208372_s_at,0.66950918,-0.03982589,,,,
202789_at,0.66953442,-0.06424509,,,,
203231_s_at,0.66959273,0.12926573,,,,
243192_at,0.66963674,-0.0458726,,,,
203173_s_at,0.66966592,0.09320706,,,,
217937_s_at,0.6697309,0.05823459,,,,
234929_s_at,0.66981756,0.05815635,,,,
238350_at,0.66988517,0.08494237,,,,
211958_at,0.66989028,0.1586249,,,,
209858_x_at,0.66991179,0.05696179,,,,
224522_s_at,0.66993923,0.06059346,,,,
205960_at,0.66996858,0.11929213,,,,
228670_at,0.66997951,-0.08581116,,,,
227590_at,0.66998828,0.03866563,,,,
244801_at,0.67002065,-0.05713944,,,,
215416_s_at,0.67005225,-0.07233204,,,,
216237_s_at,0.67007114,-0.10648842,,,,
207272_at,0.67008175,0.0186588,,,,
233997_at,0.67011028,-0.04157833,,,,
207312_at,0.67013532,0.04498345,,,,
1562996_at,0.6701484,0.02285056,,,,
242608_x_at,0.67016254,-0.05894998,,,,
1555935_s_at,0.67016339,-0.13715961,,,,
239333_x_at,0.6702274,-0.05032701,,,,
1569887_a_at,0.67026968,-0.02171838,,,,
203392_s_at,0.67030947,-0.05362155,,,,
233238_s_at,0.67033137,0.06776236,,,,
1558587_at,0.67034025,0.01945662,,,,
231817_at,0.67034922,-0.10100168,,,,
215359_x_at,0.6703515,0.04894868,,,,
207375_s_at,0.67038147,-0.10259621,,,,
229269_x_at,0.67040669,0.06105806,,,,
232390_at,0.67042109,-0.02004657,,,,
230618_s_at,0.67043639,0.08923078,,,,
220458_at,0.67043658,-0.04264739,,,,
214312_at,0.67045615,-0.02973282,,,,
210451_at,0.67051461,-0.11838339,,,,
207185_at,0.67051871,0.31777661,,,,
212951_at,0.67055007,-0.11483785,,,,
207294_at,0.67059148,-0.10971487,,,,
220944_at,0.67062077,-0.04899621,,,,
236386_at,0.67062086,-0.06312199,,,,
1559302_at,0.67071929,-0.02833652,,,,
204885_s_at,0.67075717,-0.29652146,,,,
238813_at,0.67076979,-0.06717838,,,,
232788_at,0.67078704,-0.04083984,,,,
1552973_at,0.67079665,0.03265583,,,,
1558139_at,0.67080443,0.07788515,,,,
1554714_at,0.67085189,-0.02632349,,,,
220167_s_at,0.67085352,0.06659816,,,,
219606_at,0.67087017,0.04377721,,,,
216829_at,0.67093379,-0.1166877,,,,
1567519_at,0.67093854,-0.02798758,,,,
226017_at,0.67094306,-0.11027461,,,,
242765_at,0.67097919,-0.03753436,,,,
228569_at,0.67099143,0.07835589,,,,
210354_at,0.67101714,0.08732796,,,,
239112_at,0.67106369,-0.03093063,,,,
1565834_a_at,0.67106375,0.06749522,,,,
227245_at,0.67112584,0.06311655,,,,
218883_s_at,0.67113092,0.1502462,,,,
1558571_at,0.67114168,-0.01668671,,,,
225228_at,0.67116356,-0.0830855,,,,
208619_at,0.67117067,0.04115036,,,,
1556294_at,0.67119376,0.03786302,,,,
AFFX-ThrX-M_at,0.67120844,0.13898836,,,,
219035_s_at,0.67121184,0.05907043,,,,
205815_at,0.67122406,-0.22246273,,,,
230099_at,0.67126093,0.09291309,,,,
202030_at,0.67127145,-0.06236126,,,,
216857_at,0.67131584,-0.02847652,,,,
200040_at,0.6713242,-0.04165028,,,,
1565976_at,0.67132912,0.02010378,,,,
240166_x_at,0.67133269,0.04098402,,,,
231386_at,0.67133307,-0.06703349,,,,
213696_s_at,0.67139358,0.05848923,,,,
1568986_x_at,0.67145519,-0.04033072,,,,
204946_s_at,0.67146339,0.04393252,,,,
242181_at,0.67148237,-0.13301901,,,,
1557599_a_at,0.67154343,0.02278022,,,,
1553185_at,0.67156765,0.13483374,,,,
207944_at,0.671579,-0.02331552,,,,
235862_at,0.67158284,-0.03141093,,,,
221889_at,0.67158889,-0.0624051,,,,
218820_at,0.6716026,0.15197253,,,,
232291_at,0.67160543,-0.11715748,,,,
1553882_at,0.67163062,0.05509887,,,,
237096_at,0.67167666,0.03583624,,,,
236889_at,0.67167816,-0.0573618,,,,
200778_s_at,0.67172099,-0.06851614,,,,
208728_s_at,0.67173887,-0.04634704,,,,
1559340_at,0.67175228,-0.02458485,,,,
241274_at,0.67176157,-0.02604091,,,,
215799_at,0.67176746,0.03290187,,,,
208101_s_at,0.67177784,-0.0511213,,,,
240344_x_at,0.67178921,-0.06704207,,,,
1569525_s_at,0.67180753,-0.02003007,,,,
220939_s_at,0.67187761,-0.05133365,,,,
208990_s_at,0.67193444,0.05685233,,,,
226430_at,0.67193591,0.09278693,,,,
210171_s_at,0.67195177,0.02832097,,,,
212748_at,0.67197398,0.05268402,,,,
240383_at,0.67200961,0.09380394,,,,
206216_at,0.67204328,-0.07069924,,,,
238741_at,0.67211887,-0.18118959,,,,
241390_at,0.67214513,0.12486293,,,,
212460_at,0.67218089,-0.0691889,,,,
204822_at,0.67219536,0.15875441,,,,
234027_at,0.67220449,0.02991005,,,,
220758_s_at,0.67225121,0.03336493,,,,
234536_at,0.67225398,0.03936206,,,,
220229_s_at,0.67229449,0.0284017,,,,
222149_x_at,0.67232361,-0.06255767,,,,
218476_at,0.67232685,0.05419459,,,,
1566485_at,0.67239273,-0.0167856,,,,
238277_at,0.67241372,0.03405285,,,,
212586_at,0.67241923,-0.08749701,,,,
231452_at,0.67245093,-0.04366831,,,,
235908_at,0.67245784,0.03173073,,,,
237442_at,0.67248288,-0.05315182,,,,
213182_x_at,0.672486,0.11059217,,,,
208460_at,0.67249666,0.10200215,,,,
203678_at,0.67250132,0.05301242,,,,
225347_at,0.67253718,0.04129442,,,,
242243_at,0.6725545,0.09271303,,,,
205336_at,0.67257243,0.11897802,,,,
235142_at,0.67257814,0.07835655,,,,
228794_at,0.67258077,0.22297603,,,,
220324_at,0.67263543,0.06866928,,,,
202914_s_at,0.672641,-0.05128411,,,,
225717_at,0.67264775,0.06971361,,,,
243987_at,0.67265062,-0.0666274,,,,
231537_at,0.67267844,-0.03143546,,,,
218063_s_at,0.67268575,-0.05086817,,,,
231936_at,0.67272829,-0.132637,,,,
238130_at,0.6727695,-0.04720017,,,,
219184_x_at,0.67279602,0.06363546,,,,
1561311_at,0.67282499,0.03087011,,,,
205823_at,0.67283247,-0.09254186,,,,
242270_at,0.67285381,-0.05198476,,,,
208639_x_at,0.6728639,0.05362181,,,,
218689_at,0.67293531,-0.07474459,,,,
213594_x_at,0.67293627,-0.05509466,,,,
238857_at,0.67299574,-0.02974044,,,,
240336_at,0.67299641,0.05790101,,,,
218800_at,0.67301043,0.10937096,,,,
1557215_at,0.67316236,0.11793026,,,,
233219_at,0.67317218,-0.08196556,,,,
216001_at,0.67320063,0.02731026,,,,
217871_s_at,0.67321523,-0.07790811,,,,
218916_at,0.67322997,0.05285884,,,,
235054_at,0.67323165,-0.06337717,,,,
